"minerID","location_code","location","start","end","REC_purchase"
"f01201327","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-10-01","2022-01-01",77
"f01207045","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-07-01","2021-10-01",27
"f01207045","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-10-01","2022-01-01",76
"f01407260","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",50
"f01040469","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f01040469","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",16
"f01040469","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0131464","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-01-01","2021-04-01",10
"f0131464","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-04-01","2021-07-01",3
"f0131464","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-07-01","2021-10-01",8
"f0131464","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-10-01","2022-01-01",5
"f020904","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",4
"f020904","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f020904","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",10
"f020904","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f020904","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0449072","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f0449072","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",5
"f0449072","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0449072","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",9
"f01221675","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",10
"f01221675","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",8
"f0132461","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",15
"f0132461","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",5
"f0132461","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0102313","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",9
"f0102313","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",7
"f0102313","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",6
"f0102313","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0102313","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f078621","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",4
"f078621","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",10
"f078621","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",7
"f078621","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f078621","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0816783","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",4
"f0816783","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0816783","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",12
"f025025","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2020-06-01","2021-01-01",16
"f025025","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-01-01","2021-04-01",4
"f025025","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-04-01","2021-07-01",5
"f025025","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-07-01","2021-10-01",5
"f025025","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-10-01","2022-01-01",5
"f0112691","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0112691","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",8
"f0112691","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",10
"f0112691","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0524489","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",4
"f0524489","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",2
"f0524489","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",13
"f08242","[""AS-HK""]","Asia - Hong Kong","2020-06-01","2021-01-01",17
"f08242","[""AS-HK""]","Asia - Hong Kong","2021-01-01","2021-04-01",5
"f08242","[""AS-HK""]","Asia - Hong Kong","2021-04-01","2021-07-01",4
"f08242","[""AS-HK""]","Asia - Hong Kong","2021-07-01","2021-10-01",5
"f08242","[""AS-HK""]","Asia - Hong Kong","2021-10-01","2022-01-01",5
"f0816782","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",2
"f0816782","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",8
"f0816782","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",12
"f0214631","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",4
"f0214631","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",8
"f0214631","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0214631","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f01063173","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",9
"f01063173","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",9
"f01063173","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0533124","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",16
"f0533124","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0533124","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f010479","[""EU-WEST-FR""]","Europe - Western Europe - France","2020-06-01","2021-01-01",14
"f010479","[""EU-WEST-FR""]","Europe - Western Europe - France","2021-01-01","2021-04-01",6
"f010479","[""EU-WEST-FR""]","Europe - Western Europe - France","2021-04-01","2021-07-01",10
"f010479","[""EU-WEST-FR""]","Europe - Western Europe - France","2021-07-01","2021-10-01",13
"f010479","[""EU-WEST-FR""]","Europe - Western Europe - France","2021-10-01","2022-01-01",21
"f0862933","[""NA-US-SOUTH-NC""]","North America - USA - South - North Carolina","2021-04-01","2021-07-01",3
"f0862933","[""NA-US-SOUTH-NC""]","North America - USA - South - North Carolina","2021-07-01","2021-10-01",13
"f0842485","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",14
"f0842485","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0842485","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0508988","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",12
"f0508988","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f0508988","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f0215497","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",5
"f0215497","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",11
"f0215497","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0215497","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",6
"f0729674","[""NA-CA""]","North America - Canada","2021-04-01","2021-07-01",12
"f0729674","[""NA-CA""]","North America - Canada","2021-07-01","2021-10-01",6
"f0729674","[""NA-CA""]","North America - Canada","2021-10-01","2022-01-01",9
"f01257703","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",1
"f01257703","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",23
"f0142606","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",5
"f0142606","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",11
"f0142606","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0142606","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0145018","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",15
"f0112679","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0112679","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",7
"f0112679","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",8
"f0112679","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0112679","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f01474735","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",69
"f0117118","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0117118","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",8
"f0117118","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",9
"f0117118","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0125863","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f0125863","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",9
"f0125863","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0125863","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f0127354","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",7
"f0127354","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",9
"f0127354","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0127354","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f0114043","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0114043","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",7
"f0114043","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",9
"f0114043","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0126038","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",8
"f0126038","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",9
"f0126038","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0120793","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",8
"f0120793","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",9
"f0120793","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0128581","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",7
"f0128581","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",7
"f0128581","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f0128581","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f09964","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2020-06-01","2021-01-01",17
"f09964","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-01-01","2021-04-01",4
"f0128582","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f0128582","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",4
"f0128582","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0128582","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0127352","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",8
"f0127352","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",6
"f0127352","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f0127352","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",18
"f0117556","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0117556","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f0117556","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0117556","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f0117556","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",7
"f0120546","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",9
"f0120546","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",8
"f0120546","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0120546","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f0364987","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",3
"f0364987","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",7
"f0364987","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f0364987","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",6
"f0127353","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",7
"f0127353","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",8
"f0127353","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0127353","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",4
"f01051151","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",2
"f01051151","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",8
"f01051151","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",11
"f0720629","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-04-01","2021-07-01",4
"f0720629","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-07-01","2021-10-01",8
"f0720629","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-10-01","2022-01-01",8
"f01199442","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-07-01","2021-10-01",26
"f01199442","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-10-01","2022-01-01",92
"f0110804","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-01-01","2021-04-01",1
"f0110804","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-04-01","2021-07-01",6
"f0110804","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-07-01","2021-10-01",9
"f0110804","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-10-01","2022-01-01",6
"f0111544","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0111544","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",9
"f0111544","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",4
"f0111544","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0123281","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",5
"f0123281","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",6
"f0123281","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",8
"f0165400","[""NA-CA""]","North America - Canada","2021-01-01","2021-04-01",17
"f0165400","[""NA-CA""]","North America - Canada","2021-04-01","2021-07-01",18
"f0165400","[""NA-CA""]","North America - Canada","2021-07-01","2021-10-01",13
"f0165400","[""NA-CA""]","North America - Canada","2021-10-01","2022-01-01",17
"f0126037","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",7
"f0126037","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",6
"f0126037","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f023467","[""EU-NORTH-NO""]","Europe - Northern Europe - Norway","2020-06-01","2021-01-01",13
"f023467","[""EU-NORTH-NO""]","Europe - Northern Europe - Norway","2021-01-01","2021-04-01",10
"f023467","[""EU-NORTH-NO""]","Europe - Northern Europe - Norway","2021-04-01","2021-07-01",9
"f023467","[""EU-NORTH-NO""]","Europe - Northern Europe - Norway","2021-07-01","2021-10-01",10
"f023467","[""EU-NORTH-NO""]","Europe - Northern Europe - Norway","2021-10-01","2022-01-01",11
"f0364983","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",3
"f0364983","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",7
"f0364983","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0364983","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f01199430","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-07-01","2021-10-01",24
"f01199430","[""EU-WEST-NL""]","Europe - Western Europe - Netherlands","2021-10-01","2022-01-01",70
"f01254509","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",2
"f01254509","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",15
"f01051152","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f01051152","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",8
"f01051152","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",8
"f0144724","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-01-01","2021-04-01",2
"f0144724","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-04-01","2021-07-01",4
"f0144724","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-07-01","2021-10-01",5
"f0144724","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-10-01","2022-01-01",11
"f01156568","[""NA-US-XX""]","North America - USA - Others Combined","2021-07-01","2021-10-01",4
"f01156568","[""NA-US-XX""]","North America - USA - Others Combined","2021-10-01","2022-01-01",14
"f01089898","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",9
"f01089898","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",7
"f081323","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2020-06-01","2021-01-01",9
"f081323","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2021-01-01","2021-04-01",7
"f081323","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2021-04-01","2021-07-01",4
"f081323","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2021-07-01","2021-10-01",4
"f081323","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2021-10-01","2022-01-01",4
"f01292110","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-07-01","2021-10-01",1
"f01292110","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-10-01","2022-01-01",28
"f01168901","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",6
"f01168901","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",9
"f01128709","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f01128709","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",11
"f0492030","[""NA-US-NORTHEAST-NJ""]","North America - USA - Northeast - New Jersey","2021-04-01","2021-07-01",10
"f0492030","[""NA-US-NORTHEAST-NJ""]","North America - USA - Northeast - New Jersey","2021-07-01","2021-10-01",6
"f0492030","[""NA-US-NORTHEAST-NJ""]","North America - USA - Northeast - New Jersey","2021-10-01","2022-01-01",4
"f01337533","[""EU-EAST-BG""]","Europe - Eastern Europe - Bulgaria","2021-10-01","2022-01-01",25
"f022130","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",3
"f022130","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",2
"f022130","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",2
"f022130","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f022130","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",8
"f01483638","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",201
"f02620","[""EU-EAST-PL""]","Europe - Eastern Europe - Poland","2020-06-01","2021-01-01",8
"f02620","[""EU-EAST-PL""]","Europe - Eastern Europe - Poland","2021-01-01","2021-04-01",4
"f02620","[""EU-EAST-PL""]","Europe - Eastern Europe - Poland","2021-04-01","2021-07-01",8
"f02620","[""EU-EAST-PL""]","Europe - Eastern Europe - Poland","2021-07-01","2021-10-01",6
"f02620","[""EU-EAST-PL""]","Europe - Eastern Europe - Poland","2021-10-01","2022-01-01",10
"f055522","[""NA-US-XX""]","North America - USA - Others Combined","2020-06-01","2021-01-01",10
"f055522","[""NA-US-XX""]","North America - USA - Others Combined","2021-01-01","2021-04-01",5
"f055522","[""NA-US-XX""]","North America - USA - Others Combined","2021-04-01","2021-07-01",4
"f097720","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f097720","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",3
"f097720","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",4
"f097720","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f097720","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",7
"f0112075","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0112075","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f0112075","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0112075","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f01390330","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",22
"f055123","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f055123","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",11
"f055123","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f055123","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f055123","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",3
"f0157429","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",4
"f0157429","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",5
"f0157429","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",4
"f0157429","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f015927","[""NA-US-NORTHEAST-NY""]","North America - USA - Northeast - New York","2020-06-01","2021-01-01",11
"f015927","[""NA-US-NORTHEAST-NY""]","North America - USA - Northeast - New York","2021-01-01","2021-04-01",9
"f015927","[""NA-US-NORTHEAST-NY""]","North America - USA - Northeast - New York","2021-04-01","2021-07-01",7
"f015927","[""NA-US-NORTHEAST-NY""]","North America - USA - Northeast - New York","2021-07-01","2021-10-01",6
"f015927","[""NA-US-NORTHEAST-NY""]","North America - USA - Northeast - New York","2021-10-01","2022-01-01",6
"f0228855","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",3
"f0228855","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",5
"f0228855","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0228855","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0675909","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0675909","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0675909","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",6
"f019279","[""NA-CA""]","North America - Canada","2020-06-01","2021-01-01",4
"f019279","[""NA-CA""]","North America - Canada","2021-01-01","2021-04-01",5
"f019279","[""NA-CA""]","North America - Canada","2021-04-01","2021-07-01",3
"f019279","[""NA-CA""]","North America - Canada","2021-07-01","2021-10-01",5
"f019279","[""NA-CA""]","North America - Canada","2021-10-01","2022-01-01",4
"f0100066","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0100066","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f0100066","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",2
"f0100066","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",5
"f0100066","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",6
"f0512170","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",3
"f0512170","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",7
"f0512170","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0157513","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",3
"f0157513","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",4
"f0157513","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",6
"f0157513","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",5
"f0150744","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",6
"f0150744","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",6
"f0150744","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f0150744","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",3
"f01069268","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-04-01","2021-07-01",1
"f01069268","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-07-01","2021-10-01",6
"f01069268","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-10-01","2022-01-01",7
"f022687","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2020-06-01","2021-01-01",11
"f022687","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",3
"f022687","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",3
"f022687","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",3
"f022687","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",3
"f01131751","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",10
"f01131751","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-10-01","2022-01-01",3
"f0816420","[""AS-CN-NORTHEAST-XX""]","Asia - Mainland China - Northeast - Combined","2021-04-01","2021-07-01",10
"f0117146","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-01-01","2021-04-01",10
"f0117146","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-07-01","2021-10-01",3
"f0117146","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-10-01","2022-01-01",3
"f054163","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2020-06-01","2021-01-01",10
"f054163","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",3
"f08403","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2020-06-01","2021-01-01",7
"f08403","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2021-01-01","2021-04-01",8
"f08403","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2021-04-01","2021-07-01",9
"f08403","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2021-07-01","2021-10-01",10
"f08403","[""EU-NORTH-GB""]","Europe - Northern Europe - United Kingdom","2021-10-01","2022-01-01",12
"f01087243","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-07-01","2021-10-01",3
"f01087243","[""AS-CN-NORTH-HA""]","Asia - Mainland China - North - Henan","2021-10-01","2022-01-01",9
"f0239251","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",2
"f0239251","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",9
"f0239251","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",3
"f0239251","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",3
"f056406","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2020-06-01","2021-01-01",9
"f056406","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-01-01","2021-04-01",4
"f056406","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-07-01","2021-10-01",3
"f01117341","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",9
"f01117341","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",3
